Order ID,Order Date,GrossMargin percentage,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub Category,Sales,Discount,Profit,Invoice_id,PaymentType
US-2018-104437,27/1/2018,4.761904762,TG-21310,Toby Gnade,Consumer,India,Krishnagiri,Tamil Nadu,10035,East,TEC-PH-10000193,Bakery,Breads and Buns,1574,0.33,94.44,IN0-435-0313,Credit card
CA-2018-113075,2/9/2018,4.761904762,MC-18100,Mick Crebagga,Consumer,India,Krishnagiri,Tamil Nadu,60623,East,TEC-AC-10003441,"Eggs, Meat and Fish",Fish,950,0.27,133,IN1-796-4427,Ewallet
CA-2017-109953,14/7/2017,4.761904762,RB-19360,Raymond Buch,Consumer,India,Ramanadhapuram,Tamil Nadu,94122,East,TEC-PH-10004093,Beverages,Health Drinks,625,0.34,268.75,IN8-173-8892,Ewallet
CA-2017-109953,14/7/2017,4.761904762,RB-19360,Raymond Buch,Consumer,India,Bodi,Tamil Nadu,94122,East,OFF-AP-10002998,Beverages,Soft Drinks,1456,0.23,334.88,IN4-634-4931,Ewallet
CA-2017-109953,14/7/2017,4.761904762,RB-19360,Raymond Buch,Consumer,India,Ooty,Tamil Nadu,94122,East,FUR-FU-10000073,Snacks,Cookies,1617,0.28,501.27,IN1-402-4928,Ewallet
CA-2018-127397,24/2/2018,4.761904762,ES-14080,Erin Smith,Cosumer,India,Kanyakumari,Tamil Nadu,19134,East,OFF-PA-10001125,Snacks,Chocolates,2310,0.25,115.5,IN6-781-8173,Credit card
CA-2018-127397,24/2/2018,4.761904762,ES-14080,Erin Smith,Cosumer,India,Chennai,Tamil Nadu,19134,East,TEC-AC-10003033,Fruits and Veggies,Organic Fruits,839,0.14,201.36,IN7-984-9551,Ewallet
CA-2015-157546,20/7/2015,4.761904762,RD-19720,Roger Demir,Consumer,India,Karur,Tamil Nadu,94122,East,OFF-BI-10002498,Snacks,Noodles,1382,0.18,428.42,IN8-966-3475,Ewallet
CA-2015-157546,20/7/2015,4.761904762,RD-19720,Roger Demir,Consumer,India,Nagercoil,Tamil Nadu,94122,East,OFF-PA-10004569,Fruits and Veggies,Fresh Vegetables,1628,0.24,423.28,IN1-699-9227,Credit card
CA-2018-153843,13/3/2018,4.761904762,SC-20380,Shahid Collister,Consumer,India,Karur,Tamil Nadu,6824,East,OFF-BI-10002353,"Eggs, Meat and Fish",Chicken,1120,0.13,257.6,IN0-949-5052,Cash
CA-2018-153843,13/3/2018,4.761904762,SC-20380,Shahid Collister,Consumer,India,Tenkasi,Tamil Nadu,6824,East,OFF-AP-10001564,"Eggs, Meat and Fish",Chicken,1329,0.15,544.89,IN5-899-5580,Credit card
CA-2018-153843,13/3/2018,4.761904762,SC-20380,Shahid Collister,Consumer,India,Salem,Tamil Nadu,6824,East,OFF-PA-10003673,Food Grains,Atta and Flour,1632,0.16,293.76,IN4-902-2804,Cash
CA-2017-137337,8/3/2017,4.761904762,GB-14575,Giulietta Baptist,Consumer,India,Kanyakumari,Tamil Nadu,10011,East,FUR-FU-10003347,Bakery,Biscuits,639,0.26,95.85,IN0-362-4945,Cash
CA-2017-137337,8/3/2017,4.761904762,GB-14575,Giulietta Baptist,Consumer,India,Theni,Tamil Nadu,10011,East,OFF-PA-10001934,"Eggs, Meat and Fish",Eggs,2103,0.23,357.51,IN1-557-9196,Credit card
CA-2017-137337,8/3/2017,4.761904762,GB-14575,Giulietta Baptist,Consumer,India,Krishnagiri,Tamil Nadu,10011,East,OFF-BI-10000632,"Eggs, Meat and Fish",Chicken,2153,0.25,279.89,IN0-983-5876,Cash
CA-2015-138737,7/12/2015,4.761904762,FP-14320,Frank Preis,Consumer,India,Dindigul,Tamil Nadu,90049,East,OFF-AR-10003190,Food Grains,Atta and Flour,597,0.12,137.31,IN2-052-6718,Cash
CA-2017-164924,10/7/2017,4.761904762,EA-14035,Erin Ashbrook,Cosumer,India,Dharmapuri,Tamil Nadu,19143,East,TEC-MA-10000904,Bakery,Breads and Buns,896,0.33,367.36,IN6-521-2675,Credit card
CA-2017-101651,24/12/2017,4.761904762,SC-20305,Sean Christensen,Consumer,India,Cumbum,Tamil Nadu,95123,East,FUR-FU-10000771,Food Grains,Organic Staples,1618,0.19,728.1,IN6-243-3325,Ewallet
CA-2017-101651,24/12/2017,4.761904762,SC-20305,Sean Christensen,Consumer,India,Karur,Tamil Nadu,95123,East,OFF-EN-10001990,Oil and Masala,Masalas,1980,0.16,455.4,IN9-677-0793,Ewallet
CA-2018-136651,23/4/2018,4.761904762,JF-15355,Jay Fein,Consumer,India,Dharmapuri,Tamil Nadu,91104,East,FUR-FU-10002445,"Eggs, Meat and Fish",Mutton,2338,0.15,374.08,IN9-797-4264,Ewallet
CA-2018-136651,23/4/2018,4.761904762,JF-15355,Jay Fein,Consumer,India,Tirunelveli,Tamil Nadu,91104,East,OFF-BI-10003638,Snacks,Chocolates,531,0.32,228.33,IN5-896-1473,Ewallet
CA-2018-136651,23/4/2018,4.761904762,JF-15355,Jay Fein,Consumer,India,Cumbum,Tamil Nadu,91104,East,FUR-FU-10004864,Snacks,Cookies,2385,0.11,143.1,IN0-806-2111,Ewallet
CA-2018-118892,17/8/2018,4.761904762,TP-21415,Tom Prescott,Consumer,India,Viluppuram,Tamil Nadu,19134,East,FUR-CH-10002024,Snacks,Chocolates,1113,0.25,255.99,IN0-282-0390,Cash
US-2018-151127,22/5/2018,4.761904762,RL-19615,Rob Lucas,Consumer,India,Kanyakumari,Tamil Nadu,90049,East,OFF-AR-10002445,Snacks,Noodles,2242,0.26,986.48,IN1-483-4591,Ewallet
CA-2018-145807,9/2/2018,4.761904762,SB-20170,Sarah Bern,Consumer,India,Krishnagiri,Tamil Nadu,90032,East,OFF-ST-10001370,Oil and Masala,Spices,1605,0.35,706.2,IN1-462-0815,Cash
US-2015-127978,3/3/2015,4.761904762,JS-15595,Jill Stevenson,Cosumer,India,Ooty,Tamil Nadu,43229,East,OFF-LA-10000305,Oil and Masala,Edible Oil and Ghee,887,0.34,239.49,IN6-655-7641,Cash
US-2015-127978,3/3/2015,4.761904762,JS-15595,Jill Stevenson,Cosumer,India,Cumbum,Tamil Nadu,43229,East,FUR-BO-10001972,"Eggs, Meat and Fish",Eggs,1764,0.18,617.4,IN1-296-5958,Credit card
US-2015-127978,3/3/2015,4.761904762,JS-15595,Jill Stevenson,Cosumer,India,Ramanadhapuram,Tamil Nadu,43229,East,OFF-ST-10002486,Fruits and Veggies,Fresh Vegetables,1056,0.34,73.92,IN7-080-6536,Cash
CA-2016-158491,4/6/2016,4.761904762,BP-11155,Becky Pak,Consumer,India,Ooty,Tamil Nadu,90008,East,TEC-AC-10001874,"Eggs, Meat and Fish",Eggs,2255,0.26,1014.75,IN4-956-2799,Cash
CA-2016-158491,4/6/2016,4.761904762,BP-11155,Becky Pak,Consumer,India,Namakkal,Tamil Nadu,90008,East,TEC-AC-10003870,Food Grains,Rice,1370,0.18,356.2,IN4-956-2696,Credit card
CA-2017-116764,27/8/2017,4.761904762,EM-13825,Elizabeth Moffitt,Cosumer,India,Dharmapuri,Tamil Nadu,33021,East,OFF-LA-10002473,Bakery,Biscuits,910,0.11,154.7,IN3-873-8063,Ewallet
CA-2017-152457,12/9/2017,4.761904762,SC-20695,Steve Chapman,Cosumer,India,Dharmapuri,Tamil Nadu,48066,East,OFF-PA-10003790,"Eggs, Meat and Fish",Mutton,1401,0.14,154.11,IN1-876-8344,Credit card
CA-2017-152730,30/5/2017,4.761904762,EM-14140,Eugene Moren,Cosumer,India,Nagercoil,Tamil Nadu,54880,East,OFF-AP-10002684,Oil and Masala,Edible Oil and Ghee,2479,0.18,594.96,IN5-801-7294,Ewallet
CA-2017-152730,30/5/2017,4.761904762,EM-14140,Eugene Moren,Cosumer,India,Chennai,Tamil Nadu,54880,East,FUR-FU-10001037,Beverages,Soft Drinks,1705,0.18,664.95,IN2-697-8579,Cash
CA-2017-152730,30/5/2017,4.761904762,EM-14140,Eugene Moren,Cosumer,India,Vellore,Tamil Nadu,54880,East,OFF-ST-10000876,Food Grains,Atta and Flour,1493,0.22,358.32,IN1-534-9732,Cash
CA-2017-152730,30/5/2017,4.761904762,EM-14140,Eugene Moren,Cosumer,India,Dharmapuri,Tamil Nadu,54880,East,OFF-AR-10003732,Beverages,Soft Drinks,506,0.1,131.56,IN7-493-5694,Ewallet
CA-2017-152730,30/5/2017,4.761904762,EM-14140,Eugene Moren,Cosumer,India,Krishnagiri,Tamil Nadu,54880,East,OFF-PA-10000994,Fruits and Veggies,Fresh Fruits,2025,0.12,101.25,IN2-455-5196,Credit card
CA-2017-152730,30/5/2017,4.761904762,EM-14140,Eugene Moren,Cosumer,India,Bodi,Tamil Nadu,54880,East,OFF-AR-10000940,Oil and Masala,Spices,2336,0.34,537.28,IN5-357-5891,Ewallet
CA-2017-152730,30/5/2017,4.761904762,EM-14140,Eugene Moren,Cosumer,India,Kanyakumari,Tamil Nadu,54880,East,OFF-PA-10004888,"Eggs, Meat and Fish",Chicken,1730,0.21,570.9,IN9-863-2307,Cash
CA-2017-152730,30/5/2017,4.761904762,EM-14140,Eugene Moren,Cosumer,India,Nagercoil,Tamil Nadu,54880,East,TEC-PH-10000441,Oil and Masala,Spices,1334,0.16,293.48,IN7-608-9352,Cash
CA-2018-137001,10/6/2018,4.761904762,GZ-14545,George Zrebassa,Cosumer,India,Kanyakumari,Tamil Nadu,91360,East,OFF-AR-10001231,Beverages,Health Drinks,1490,0.29,461.9,IN2-569-6056,Ewallet
CA-2018-156363,22/10/2018,4.761904762,ML-17395,Marina Lichtenstein,Cosumer,India,Chennai,Tamil Nadu,19134,East,TEC-PH-10003988,Snacks,Cookies,2078,0.33,415.6,IN9-988-1211,Cash
CA-2018-156363,22/10/2018,4.761904762,ML-17395,Marina Lichtenstein,Cosumer,India,Coimbatore,Tamil Nadu,19134,East,OFF-EN-10003068,"Eggs, Meat and Fish",Chicken,826,0.26,41.3,IN1-558-2292,Cash
CA-2018-122056,13/6/2018,4.761904762,PG-18895,Paul Gonzalez,Consumer,India,Namakkal,Tamil Nadu,22153,East,OFF-AR-10004260,Food Grains,Organic Staples,792,0.24,158.4,IN5-789-8562,Credit card
US-2015-143721,23/11/2015,4.761904762,DK-12835,Damala Kotsonis,Cosumer,India,Ooty,Tamil Nadu,77095,East,FUR-CH-10001973,"Eggs, Meat and Fish",Eggs,1914,0.23,823.02,IN1-090-4376,Ewallet
CA-2018-122987,16/8/2018,4.761904762,SJ-20215,Sarah Jordon,Consumer,India,Viluppuram,Tamil Nadu,38401,East,OFF-BI-10002824,Oil and Masala,Edible Oil and Ghee,2363,0.25,968.83,IN4-505-8067,Ewallet
CA-2018-122987,16/8/2018,4.761904762,SJ-20215,Sarah Jordon,Consumer,India,Dharmapuri,Tamil Nadu,38401,East,OFF-ST-10004950,Snacks,Chocolates,2415,0.23,821.1,IN3-078-8408,Credit card
CA-2017-133368,14/1/2017,4.761904762,AG-10675,Anna Gayman,Consumer,India,Dindigul,Tamil Nadu,28027,East,OFF-PA-10004039,Food Grains,Organic Staples,1964,0.23,785.6,IN3-484-7770,Cash
CA-2017-133368,14/1/2017,4.761904762,AG-10675,Anna Gayman,Consumer,India,Coimbatore,Tamil Nadu,28027,East,FUR-FU-10003374,"Eggs, Meat and Fish",Mutton,2125,0.33,361.25,IN6-695-3251,Cash
CA-2017-123337,16/9/2017,4.761904762,KD-16495,Keith Dawkins,Cosumer,India,Cumbum,Tamil Nadu,95123,East,FUR-BO-10001918,Oil and Masala,Masalas,2369,0.27,165.83,IN1-598-9828,Ewallet
CA-2017-123337,16/9/2017,4.761904762,KD-16495,Keith Dawkins,Cosumer,India,Cumbum,Tamil Nadu,95123,East,OFF-AP-10002287,Oil and Masala,Edible Oil and Ghee,2174,0.18,434.8,IN5-616-1367,Ewallet
US-2017-150357,10/10/2017,4.761904762,EB-13975,Erica Bern,Cosumer,India,Bodi,Tamil Nadu,27405,East,OFF-SU-10004498,Fruits and Veggies,Fresh Fruits,551,0.21,55.1,IN3-151-7927,Cash
US-2017-150357,10/10/2017,4.761904762,EB-13975,Erica Bern,Cosumer,India,Coimbatore,Tamil Nadu,27405,East,OFF-BI-10002557,Fruits and Veggies,Fresh Fruits,1641,0.24,196.92,IN5-417-8657,Cash
CA-2016-144519,13/11/2016,4.761904762,AW-10930,Arthur Wiediger,Cosumer,India,Trichy,Tamil Nadu,59601,East,TEC-PH-10004908,Snacks,Chocolates,1470,0.22,205.8,IN4-334-7123,Credit card
CA-2016-144519,13/11/2016,4.761904762,AW-10930,Arthur Wiediger,Cosumer,India,Pudukottai,Tamil Nadu,59601,East,FUR-FU-10000794,Snacks,Noodles,2020,0.22,464.6,IN1-045-4663,Cash
CA-2015-120670,2/11/2015,4.761904762,JK-16120,Julie Kriz,Cosumer,India,Tenkasi,Tamil Nadu,33311,East,TEC-AC-10004171,Snacks,Cookies,2226,0.3,868.14,IN8-860-3537,Ewallet
CA-2017-157217,19/7/2017,4.761904762,TC-21535,Tracy Collins,Cosumer,India,Bodi,Tamil Nadu,94110,East,TEC-PH-10002070,Bakery,Breads and Buns,779,0.35,163.59,IN8-104-4898,Cash
CA-2017-157217,19/7/2017,4.761904762,TC-21535,Tracy Collins,Cosumer,India,Karur,Tamil Nadu,94110,East,TEC-AC-10003095,"Eggs, Meat and Fish",Chicken,1126,0.24,326.54,IN6-202-2135,Ewallet
CA-2017-108224,14/5/2017,4.761904762,TH-21235,Tiffany House,Cosumer,India,Dharmapuri,Tamil Nadu,85364,East,TEC-AC-10003832,Fruits and Veggies,Fresh Vegetables,1360,0.11,598.4,IN5-696-9003,Credit card
CA-2016-162782,21/2/2016,4.761904762,PW-19240,Pierre Wener,Consumer,India,Pudukottai,Tamil Nadu,21044,East,OFF-BI-10003527,"Eggs, Meat and Fish",Eggs,718,0.34,179.5,IN3-775-4451,Credit card
CA-2018-159282,16/10/2018,4.761904762,GH-14410,Gary Hansen,Cosumer,India,Madurai,Tamil Nadu,85364,East,TEC-MA-10001148,Oil and Masala,Spices,1473,0.19,132.57,IN4-952-9234,Credit card
CA-2018-155936,22/6/2018,4.761904762,JK-15730,Joe Kamberova,Consumer,India,Cumbum,Tamil Nadu,60653,East,OFF-BI-10002432,Beverages,Health Drinks,2005,0.3,320.8,IN1-036-7297,Ewallet
CA-2018-169439,9/9/2018,4.761904762,LC-17140,Logan Currie,Consumer,India,Coimbatore,Tamil Nadu,44105,East,OFF-AR-10001374,Snacks,Chocolates,2194,0.27,855.66,IN8-960-2355,Cash
CA-2018-169439,9/9/2018,4.761904762,LC-17140,Logan Currie,Consumer,India,Bodi,Tamil Nadu,44105,East,FUR-FU-10000723,Oil and Masala,Edible Oil and Ghee,729,0.2,218.7,IN7-943-9177,Credit card
CA-2018-151183,14/10/2018,4.761904762,BK-11260,Berenike Kampe,Consumer,India,Perambalur,Tamil Nadu,94110,East,TEC-AC-10003614,Bakery,Breads and Buns,1032,0.32,330.24,IN5-892-6348,Ewallet
CA-2017-149965,20/6/2017,4.761904762,BS-11365,Bill Shonely,Cosumer,India,Viluppuram,Tamil Nadu,73120,East,TEC-AC-10004877,Beverages,Soft Drinks,1391,0.19,69.55,IN2-932-1144,Ewallet
CA-2017-149965,20/6/2017,4.761904762,BS-11365,Bill Shonely,Cosumer,India,Ramanadhapuram,Tamil Nadu,73120,East,FUR-FU-10004270,Snacks,Chocolates,907,0.31,108.84,IN3-663-6241,Credit card
CA-2015-158281,2/9/2015,4.761904762,AG-10525,Andy Gerbode,Cosumer,India,Theni,Tamil Nadu,77095,East,TEC-MA-10002210,"Eggs, Meat and Fish",Fish,1919,0.35,594.89,IN1-905-2951,Credit card
CA-2017-153661,30/1/2017,4.761904762,SC-20725,Steven Cartwright,Consumer,India,Viluppuram,Tamil Nadu,94122,East,OFF-ST-10000675,Fruits and Veggies,Fresh Fruits,861,0.33,94.71,IN4-054-9862,Ewallet
CA-2017-153661,30/1/2017,4.761904762,SC-20725,Steven Cartwright,Consumer,India,Krishnagiri,Tamil Nadu,94122,East,OFF-BI-10004781,Bakery,Cakes,1617,0.28,468.93,IN5-954-0006,Cash
CA-2017-153661,30/1/2017,4.761904762,SC-20725,Steven Cartwright,Consumer,India,Karur,Tamil Nadu,94122,East,OFF-LA-10004689,Snacks,Noodles,2370,0.26,568.8,IN2-870-1328,Ewallet
CA-2018-109183,4/12/2018,4.761904762,LR-16915,Lena Radford,Consumer,India,Tirunelveli,Tamil Nadu,37211,East,TEC-MA-10001856,"Eggs, Meat and Fish",Fish,811,0.22,251.41,IN5-232-1440,Cash
CA-2017-113656,23/1/2017,4.761904762,CB-12415,Christy Brittain,Consumer,India,Nagercoil,Tamil Nadu,90036,East,FUR-FU-10000719,Bakery,Cakes,873,0.29,392.85,IN4-382-2943,Cash
CA-2016-148964,26/5/2016,4.761904762,RD-19900,Ruben Dartt,Consumer,India,Krishnagiri,Tamil Nadu,98006,East,FUR-FU-10003849,Food Grains,Organic Staples,2091,0.12,752.76,IN7-170-5453,Cash
CA-2015-111899,4/5/2015,4.761904762,NC-18340,Nat Carroll,Consumer,India,Krishnagiri,Tamil Nadu,77036,East,OFF-AR-10001725,Beverages,Soft Drinks,560,0.1,201.6,IN1-470-5254,Ewallet
CA-2015-111899,4/5/2015,4.761904762,NC-18340,Nat Carroll,Consumer,India,Ramanadhapuram,Tamil Nadu,77036,East,OFF-FA-10000840,Snacks,Cookies,1553,0.18,621.2,IN3-467-7493,Ewallet
CA-2016-101126,10/2/2016,4.761904762,NB-18655,Nona Balk,Cosumer,India,Salem,Tamil Nadu,19143,East,OFF-ST-10000943,Oil and Masala,Edible Oil and Ghee,1893,0.16,530.04,IN0-518-5311,Credit card
CA-2015-163468,18/11/2015,4.761904762,JK-15730,Joe Kamberova,Consumer,India,Karur,Tamil Nadu,60016,East,FUR-TA-10002533,Fruits and Veggies,Organic Vegetables,2023,0.19,101.15,IN6-055-2847,Credit card
CA-2015-163468,18/11/2015,4.761904762,JK-15730,Joe Kamberova,Consumer,India,Karur,Tamil Nadu,60016,East,FUR-FU-10001546,Snacks,Cookies,2323,0.34,696.9,IN5-751-9999,Ewallet
CA-2015-163468,18/11/2015,4.761904762,JK-15730,Joe Kamberova,Consumer,India,Namakkal,Tamil Nadu,60016,East,FUR-BO-10003546,"Eggs, Meat and Fish",Chicken,1283,0.34,282.26,IN7-312-4441,Credit card
CA-2015-163468,18/11/2015,4.761904762,JK-15730,Joe Kamberova,Consumer,India,Tenkasi,Tamil Nadu,60016,East,OFF-BI-10004728,Oil and Masala,Spices,871,0.17,60.97,IN5-184-5676,Cash
CA-2015-163468,18/11/2015,4.761904762,JK-15730,Joe Kamberova,Consumer,India,Theni,Tamil Nadu,60016,East,OFF-ST-10000025,Fruits and Veggies,Fresh Vegetables,1603,0.34,609.14,IN8-214-9436,Credit card
US-2018-117450,4/9/2018,4.761904762,DO-13645,Doug O'Connell,Consumer,India,Kanyakumari,Tamil Nadu,33437,East,FUR-CH-10003817,Snacks,Cookies,2380,0.3,1071,IN8-609-2038,Ewallet
US-2018-117450,4/9/2018,4.761904762,DO-13645,Doug O'Connell,Consumer,India,Coimbatore,Tamil Nadu,33437,East,OFF-PA-10000289,"Eggs, Meat and Fish",Eggs,1729,0.28,259.35,IN6-378-0917,Cash
CA-2015-137274,29/3/2015,4.761904762,MG-18145,Mike Gockenbach,Consumer,India,Ooty,Tamil Nadu,75023,East,FUR-TA-10001889,Snacks,Cookies,1436,0.23,315.92,IN2-600-6816,Credit card
CA-2017-144092,5/11/2017,4.761904762,LH-17155,Logan Haushalter,Consumer,India,Chennai,Tamil Nadu,95123,East,TEC-AC-10002305,Fruits and Veggies,Organic Fruits,1077,0.29,64.62,IN9-013-1316,Ewallet
CA-2017-144092,5/11/2017,4.761904762,LH-17155,Logan Haushalter,Consumer,India,Bodi,Tamil Nadu,95123,East,FUR-CH-10004875,Beverages,Soft Drinks,729,0.28,269.73,IN0-622-2883,Ewallet
CA-2017-144092,5/11/2017,4.761904762,LH-17155,Logan Haushalter,Consumer,India,Pudukottai,Tamil Nadu,95123,East,OFF-EN-10001434,Beverages,Health Drinks,954,0.18,267.12,IN0-952-9748,Credit card
CA-2018-112172,10/6/2018,4.761904762,MM-18280,Muhammed MacIntyre,Cosumer,India,Tirunelveli,Tamil Nadu,10024,East,OFF-FA-10004395,"Eggs, Meat and Fish",Eggs,1487,0.28,639.41,IN7-293-8451,Cash
CA-2016-121699,10/8/2016,4.761904762,BD-11320,Bill Donatelli,Consumer,India,Trichy,Tamil Nadu,48227,East,OFF-BI-10004632,Fruits and Veggies,Fresh Vegetables,1689,0.26,168.9,IN8-413-3485,Ewallet
CA-2016-162761,9/10/2016,4.761904762,SC-20575,Sonia Cooley,Consumer,India,Madurai,Tamil Nadu,33178,East,OFF-BI-10000145,Beverages,Soft Drinks,842,0.23,168.4,IN6-678-1816,Cash
CA-2016-162761,9/10/2016,4.761904762,SC-20575,Sonia Cooley,Consumer,India,Nagercoil,Tamil Nadu,33178,East,OFF-BI-10002498,Food Grains,Rice,530,0.19,143.1,IN0-426-0187,Cash
CA-2016-162761,9/10/2016,4.761904762,SC-20575,Sonia Cooley,Consumer,India,Viluppuram,Tamil Nadu,33178,East,OFF-AR-10001761,"Eggs, Meat and Fish",Chicken,808,0.29,298.96,IN3-538-8812,Cash
CA-2017-121377,28/5/2017,4.761904762,TN-21040,Tanja Norvell,Cosumer,India,Namakkal,Tamil Nadu,60068,East,TEC-PH-10001817,Beverages,Health Drinks,742,0.19,259.7,IN2-103-7195,Credit card
CA-2018-115322,11/5/2018,4.761904762,ZC-21910,Zuschuss Carroll,Consumer,India,Kanyakumari,Tamil Nadu,10024,East,OFF-AR-10004456,Oil and Masala,Edible Oil and Ghee,1518,0.18,227.7,IN4-596-2797,Cash
CA-2017-132066,16/10/2017,4.761904762,NB-18655,Nona Balk,Cosumer,India,Madurai,Tamil Nadu,10011,East,FUR-TA-10001539,Snacks,Chocolates,513,0.22,215.46,IN0-382-5407,Ewallet
CA-2018-158120,17/11/2018,4.761904762,KH-16330,Katharine Harms,Cosumer,India,Theni,Tamil Nadu,97123,East,OFF-PA-10003205,Bakery,Breads and Buns,1529,0.11,626.89,IN2-039-4504,Cash
CA-2018-158120,17/11/2018,4.761904762,KH-16330,Katharine Harms,Cosumer,India,Perambalur,Tamil Nadu,97123,East,OFF-BI-10002813,"Eggs, Meat and Fish",Chicken,1120,0.19,235.2,IN6-678-6728,Cash
CA-2018-100097,26/11/2018,4.761904762,MN-17935,Michael Nguyen,Consumer,India,Theni,Tamil Nadu,10009,East,TEC-PH-10002310,"Eggs, Meat and Fish",Fish,1132,0.24,430.16,IN4-527-3110,Credit card
CA-2018-100097,26/11/2018,4.761904762,MN-17935,Michael Nguyen,Consumer,India,Chennai,Tamil Nadu,10009,East,FUR-FU-10003623,Food Grains,Atta and Flour,1186,0.2,83.02,IN8-748-1332,Ewallet
CA-2018-167626,3/9/2018,4.761904762,MY-18295,Muhammed Yedwab,Cosumer,India,Tirunelveli,Tamil Nadu,60623,East,OFF-PA-10003424,"Eggs, Meat and Fish",Mutton,2189,0.25,766.15,IN0-472-1663,Cash
CA-2018-167626,3/9/2018,4.761904762,MY-18295,Muhammed Yedwab,Cosumer,India,Karur,Tamil Nadu,60623,East,TEC-AC-10004353,"Eggs, Meat and Fish",Chicken,1413,0.33,339.12,IN6-638-5868,Ewallet
US-2018-126053,5/12/2018,4.761904762,CS-11950,Carlos Soltero,Consumer,India,Tenkasi,Tamil Nadu,10024,East,FUR-FU-10001934,Oil and Masala,Masalas,2400,0.31,528,IN4-873-6953,Ewallet
US-2018-126053,5/12/2018,4.761904762,CS-11950,Carlos Soltero,Consumer,India,Tenkasi,Tamil Nadu,10024,East,OFF-LA-10003766,Oil and Masala,Spices,859,0.34,180.39,IN5-357-9941,Cash
US-2018-128447,10/11/2018,4.761904762,MC-17845,Michael Chen,Consumer,India,Ooty,Tamil Nadu,99301,East,OFF-AP-10004540,Fruits and Veggies,Fresh Vegetables,2105,0.2,926.2,IN9-317-4726,Credit card
US-2018-128447,10/11/2018,4.761904762,MC-17845,Michael Chen,Consumer,India,Ramanadhapuram,Tamil Nadu,99301,East,OFF-BI-10001543,Oil and Masala,Masalas,2491,0.19,348.74,IN7-609-3688,Cash
US-2015-131275,18/3/2015,4.761904762,SC-20050,Sample Company A,Cosumer,India,Theni,Tamil Nadu,91505,East,FUR-FU-10004597,Oil and Masala,Spices,2416,0.23,483.2,IN8-883-0967,Ewallet
US-2015-131275,18/3/2015,4.761904762,SC-20050,Sample Company A,Cosumer,India,Kanyakumari,Tamil Nadu,91505,East,TEC-MA-10001148,Bakery,Cakes,701,0.27,294.42,IN5-751-3405,Credit card
US-2015-131275,18/3/2015,4.761904762,SC-20050,Sample Company A,Cosumer,India,Cumbum,Tamil Nadu,91505,East,OFF-ST-10000078,Bakery,Cakes,877,0.18,210.48,IN0-849-4569,Credit card
CA-2017-149349,12/11/2017,4.761904762,SP-20650,Stephanie Phelps,Cosumer,India,Theni,Tamil Nadu,60623,East,FUR-FU-10001037,Food Grains,Atta and Flour,1573,0.22,487.63,IN0-408-3505,Ewallet
CA-2018-115119,26/10/2018,4.761904762,SC-20440,Shaun Chance,Cosumer,India,Karur,Tamil Nadu,17602,East,TEC-PH-10001433,Oil and Masala,Spices,2337,0.35,654.36,IN6-789-3493,Ewallet
CA-2018-115119,26/10/2018,4.761904762,SC-20440,Shaun Chance,Cosumer,India,Kanyakumari,Tamil Nadu,17602,East,OFF-BI-10003007,Fruits and Veggies,Fresh Fruits,2130,0.35,830.7,IN2-451-8187,Cash
CA-2016-125563,11/4/2016,4.761904762,PR-18880,Patrick Ryan,Consumer,India,Ramanadhapuram,Tamil Nadu,33614,East,FUR-FU-10001290,"Eggs, Meat and Fish",Fish,1019,0.13,152.85,IN9-772-2857,Cash
CA-2016-125563,11/4/2016,4.761904762,PR-18880,Patrick Ryan,Consumer,India,Krishnagiri,Tamil Nadu,33614,East,FUR-FU-10000087,"Eggs, Meat and Fish",Chicken,2418,0.15,145.08,IN0-179-7037,Ewallet
CA-2016-113152,25/12/2016,4.761904762,JK-15625,Jim Karlsson,Consumer,India,Ramanadhapuram,Tamil Nadu,10024,East,TEC-AC-10002049,Food Grains,Rice,1960,0.11,686,IN8-890-3638,Credit card
CA-2016-113152,25/12/2016,4.761904762,JK-15625,Jim Karlsson,Consumer,India,Dharmapuri,Tamil Nadu,10024,East,FUR-BO-10002613,Snacks,Noodles,1569,0.28,470.7,IN5-934-8088,Credit card
CA-2018-165155,21/9/2018,4.761904762,BM-11575,Brendan Murry,Cosumer,India,Coimbatore,Tamil Nadu,90045,East,OFF-ST-10004950,Snacks,Chocolates,2421,0.16,1041.03,IN6-904-9649,Cash
CA-2015-163412,20/12/2015,4.761904762,SM-20950,Suzanne McNair,Cosumer,India,Kanyakumari,Tamil Nadu,10035,East,FUR-CH-10004875,"Eggs, Meat and Fish",Chicken,1570,0.21,518.1,IN2-653-4874,Ewallet
CA-2016-159590,18/7/2016,4.761904762,KC-16255,Karen Carlisle,Cosumer,India,Theni,Tamil Nadu,10009,East,OFF-AR-10003190,Beverages,Soft Drinks,1027,0.3,112.97,IN5-771-2359,Cash
CA-2015-116190,26/7/2015,4.761904762,SG-20470,Sheri Gordon,Consumer,India,Viluppuram,Tamil Nadu,30318,East,FUR-CH-10000553,Beverages,Health Drinks,1797,0.17,557.07,IN4-906-7091,Ewallet
CA-2015-116190,26/7/2015,4.761904762,SG-20470,Sheri Gordon,Consumer,India,Kanyakumari,Tamil Nadu,30318,East,OFF-LA-10002762,Oil and Masala,Masalas,758,0.1,75.8,IN6-369-9494,Credit card
